Date,España,Colombia,Angola
2021-11-13 00:00:00+00:00,5047156.0,5029335.0,64899
2021-11-14 00:00:00+00:00,5047156.0,5031945.0,64913
2021-11-15 00:00:00+00:00,5056954.0,5034266.0,64913
2021-11-16 00:00:00+00:00,5061045.0,5036287.0,64940
2021-11-17 00:00:00+00:00,5067712.0,5038544.0,64968
2021-11-18 00:00:00+00:00,5074027.0,5040665.0,64985
2021-11-19 00:00:00+00:00,5080663.0,5042822.0,64997
2021-11-20 00:00:00+00:00,5080663.0,5045412.0,65011
2021-11-21 00:00:00+00:00,5080663.0,5048061.0,65024
2021-11-22 00:00:00+00:00,5096538.0,5050255.0,65033
2021-11-23 00:00:00+00:00,5103315.0,5052733.0,65061
2021-11-24 00:00:00+00:00,5111842.0,5055253.0,65080
2021-11-25 00:00:00+00:00,5121100.0,5057897.0,65105
2021-11-26 00:00:00+00:00,5131012.0,5060557.0,65130
2021-11-27 00:00:00+00:00,5131012.0,5063177.0,65139
2021-11-28 00:00:00+00:00,5131012.0,5065373.0,65144
2021-11-29 00:00:00+00:00,5153923.0,5067348.0,65155
2021-11-30 00:00:00+00:00,5164184.0,5069644.0,65168
2021-12-01 00:00:00+00:00,5174720.0,5071817.0,65183
2021-12-02 00:00:00+00:00,5189220.0,5074079.0,65208
2021-12-03 00:00:00+00:00,5202958.0,5076378.0,65223
2021-12-04 00:00:00+00:00,5202958.0,5078987.0,65244
2021-12-05 00:00:00+00:00,5202958.0,5081064.0,65259
2021-12-06 00:00:00+00:00,5202958.0,5082762.0,65259
2021-12-07 00:00:00+00:00,5246766.0,5084466.0,65301
2021-12-08 00:00:00+00:00,5246766.0,5086381.0,65332
2021-12-09 00:00:00+00:00,5273178.0,5088008.0,65346
2021-12-10 00:00:00+00:00,5290273.0,5089695.0,65371
2021-12-11 00:00:00+00:00,5290190.0,5091508.0,65397
2021-12-12 00:00:00+00:00,5290190.0,5093534.0,65404
2021-12-13 00:00:00+00:00,5339992.0,5095821.0,65404
2021-12-14 00:00:00+00:00,5366128.0,5097680.0,65431
2021-12-15 00:00:00+00:00,5393268.0,5099746.0,65565
2021-12-16 00:00:00+00:00,5422168.0,5101466.0,65648
2021-12-17 00:00:00+00:00,5455527.0,5103269.0,65760
2021-12-18 00:00:00+00:00,5455527.0,5105285.0,65868
2021-12-19 00:00:00+00:00,5455527.0,5107323.0,65938
2021-12-20 00:00:00+00:00,5535231.0,5109022.0,66086
2021-12-21 00:00:00+00:00,5585054.0,5110788.0,66566
2021-12-22 00:00:00+00:00,5645095.0,5112719.0,67199
2021-12-23 00:00:00+00:00,5718007.0,5115194.0,68362
2021-12-24 00:00:00+00:00,5718007.0,5118254.0,70221
2021-12-25 00:00:00+00:00,5718007.0,5121668.0,71142
2021-12-26 00:00:00+00:00,5718007.0,5124690.0,71752
2021-12-27 00:00:00+00:00,5932626.0,5127971.0,71752
2021-12-28 00:00:00+00:00,6032297.0,5132277.0,76787
2021-12-29 00:00:00+00:00,6133057.0,5138603.0,78475
2021-12-30 00:00:00+00:00,6294745.0,5147039.0,79871
2021-12-31 00:00:00+00:00,6294745.0,5157440.0,81593
2022-01-01 00:00:00+00:00,6294745.0,5169855.0,82398
2022-01-02 00:00:00+00:00,6294745.0,5181173.0,82920
2022-01-03 00:00:00+00:00,6667511.0,5191021.0,83764
2022-01-04 00:00:00+00:00,6785286.0,5203374.0,84666
2022-01-05 00:00:00+00:00,6922466.0,5219633.0,86636
2022-01-06 00:00:00+00:00,6922466.0,5242672.0,87625
2022-01-07 00:00:00+00:00,7164906.0,5268862.0,88775
2022-01-08 00:00:00+00:00,7164906.0,5300032.0,89251
2022-01-09 00:00:00+00:00,7164906.0,5330662.0,89718
2022-01-10 00:00:00+00:00,7457300.0,5357767.0,90316
2022-01-11 00:00:00+00:00,7592242.0,5380841.0,91148
2022-01-12 00:00:00+00:00,7771367.0,5410698.0,91907
2022-01-13 00:00:00+00:00,7930528.0,5440981.0,92581
2022-01-14 00:00:00+00:00,8093036.0,5475904.0,93302
2022-01-15 00:00:00+00:00,8093036.0,5511479.0,93524
2022-01-16 00:00:00+00:00,8093036.0,5543796.0,93694
2022-01-17 00:00:00+00:00,8424503.0,5568068.0,93974
2022-01-18 00:00:00+00:00,8518975.0,5596917.0,94275
2022-01-19 00:00:00+00:00,8676916.0,5624520.0,94779
2022-01-20 00:00:00+00:00,8834363.0,5655026.0,95220
2022-01-21 00:00:00+00:00,8975458.0,5686065.0,95676
2022-01-22 00:00:00+00:00,8975458.0,5714092.0,95902
2022-01-23 00:00:00+00:00,8975458.0,5740179.0,96582
2022-01-24 00:00:00+00:00,9280890.0,5761398.0,97263
2022-01-25 00:00:00+00:00,9395767.0,5780910.0,97594
2022-01-26 00:00:00+00:00,9529320.0,5798799.0,97812
2022-01-27 00:00:00+00:00,9660208.0,5816462.0,97901
2022-01-28 00:00:00+00:00,9779130.0,5837408.0,98029
2022-01-29 00:00:00+00:00,9779130.0,5855858.0,98057
2022-01-30 00:00:00+00:00,9779130.0,5871977.0,98076
2022-01-31 00:00:00+00:00,9961253.0,5887261.0,98116
2022-02-01 00:00:00+00:00,10039126.0,5901715.0,98226
2022-02-02 00:00:00+00:00,10125348.0,5916825.0,98267
2022-02-03 00:00:00+00:00,10199716.0,5930393.0,98319
2022-02-04 00:00:00+00:00,10199716.0,5943783.0,98340
2022-02-05 00:00:00+00:00,10199716.0,5956350.0,98351
2022-02-06 00:00:00+00:00,10199716.0,5966706.0,98364
2022-02-07 00:00:00+00:00,10395471.0,5975786.0,98409
2022-02-08 00:00:00+00:00,10439302.0,5985516.0,98424
2022-02-09 00:00:00+00:00,10502141.0,5994301.0,98453
2022-02-10 00:00:00+00:00,10555196.0,6002570.0,98474
2022-02-11 00:00:00+00:00,10604200.0,6007991.0,98501
2022-02-12 00:00:00+00:00,10604200.0,6014563.0,98514
2022-02-13 00:00:00+00:00,10604200.0,6020095.0,98514
2022-02-14 00:00:00+00:00,10672906.0,6023257.0,98514
2022-02-15 00:00:00+00:00,10707286.0,6026988.0,98555
2022-02-16 00:00:00+00:00,10744394.0,6031130.0,98568
2022-02-17 00:00:00+00:00,10778607.0,6035143.0,98585
2022-02-18 00:00:00+00:00,10809222.0,6039163.0,98605
2022-02-19 00:00:00+00:00,10809222.0,6043661.0,98617
2022-02-20 00:00:00+00:00,10809222.0,6047042.0,98638
2022-02-21 00:00:00+00:00,10858000.0,6049952.0,98658
2022-02-22 00:00:00+00:00,10880193.0,6052126.0,98671
2022-02-23 00:00:00+00:00,10914105.0,6054307.0,98698
2022-02-24 00:00:00+00:00,10949997.0,6056556.0,98701
2022-02-25 00:00:00+00:00,10977524.0,6058715.0,98701
2022-02-26 00:00:00+00:00,10977524.0,6060793.0,98701
2022-02-27 00:00:00+00:00,10977524.0,6062701.0,98701
2022-02-28 00:00:00+00:00,10977524.0,6064583.0,98741
2022-03-01 00:00:00+00:00,11036085.0,6065801.0,98746
2022-03-02 00:00:00+00:00,11054888.0,6067023.0,98746
2022-03-03 00:00:00+00:00,11078028.0,6068074.0,98746
2022-03-04 00:00:00+00:00,11100428.0,6069425.0,98796
2022-03-05 00:00:00+00:00,11100428.0,6070616.0,98796
2022-03-06 00:00:00+00:00,11100428.0,6071704.0,98806
2022-03-07 00:00:00+00:00,11136425.0,6072656.0,98806
2022-03-08 00:00:00+00:00,11159574.0,6073416.0,98829
2022-03-09 00:00:00+00:00,11181510.0,6074155.0,98855
2022-03-10 00:00:00+00:00,11204125.0,6074874.0,98855
2022-03-11 00:00:00+00:00,11223974.0,6075656.0,98855
2022-03-12 00:00:00+00:00,11223974.0,6076333.0,98909
2022-03-13 00:00:00+00:00,11223974.0,6076819.0,98927
2022-03-14 00:00:00+00:00,11223974.0,6077288.0,98931
2022-03-15 00:00:00+00:00,11260040.0,6077861.0,98956
2022-03-16 00:00:00+00:00,11260040.0,6078487.0,98985
2022-03-17 00:00:00+00:00,11260040.0,6079231.0,99003
2022-03-18 00:00:00+00:00,11324637.0,6079896.0,99003
2022-03-19 00:00:00+00:00,11324637.0,6080589.0,99003
2022-03-20 00:00:00+00:00,11324637.0,6081131.0,99003
2022-03-21 00:00:00+00:00,11324637.0,6081639.0,99010
2022-03-22 00:00:00+00:00,11378784.0,6081933.0,99058
2022-03-23 00:00:00+00:00,11378784.0,6082226.0,99058
2022-03-24 00:00:00+00:00,11378784.0,6082577.0,99081
2022-03-25 00:00:00+00:00,11451676.0,6082943.0,99102
2022-03-26 00:00:00+00:00,11451676.0,6083291.0,99106
2022-03-27 00:00:00+00:00,11451676.0,6083643.0,99115
2022-03-28 00:00:00+00:00,11451676.0,6083939.0,99115
2022-03-29 00:00:00+00:00,11508309.0,6084240.0,99138
2022-03-30 00:00:00+00:00,11508309.0,6084551.0,99138
2022-03-31 00:00:00+00:00,,,99138
